image_id,bbox,category_id,id,num_bboxes
id_6p5w80914bvi,"[192.0, 618.0, 106.0, 88.0]",3.0,764.0,8
id_xgv4ev485hwk,"[121.0, 168.0, 48.0, 38.0]",2.0,4851.0,55
id_41ql60ykrfwq,,,,1
id_46u5t0rej8pv,"[97.0, 350.0, 25.0, 26.0]",2.0,573.0,74
id_ro454orbczp4,"[23.0, 197.0, 52.0, 51.0]",2.0,4083.0,43
id_68oivrqygs28,"[198.0, 290.0, 52.0, 47.0]",2.0,1277.0,5
id_0v85a76qcx9m,"[646.0, 371.0, 55.0, 39.0]",2.0,250.0,128
id_jztsx2czyye2,"[341.0, 866.0, 46.0, 43.0]",2.0,4549.0,11
id_bar50ih0z06c,"[666.0, 437.0, 30.0, 41.0]",2.0,1476.0,30
id_p246au66eeam,"[374.0, 412.0, 65.0, 65.0]",2.0,5115.0,57
id_75em9uv7mysl,"[196.0, 844.0, 42.0, 47.0]",2.0,1823.0,67
id_tuuupr6shp6c,"[217.0, 62.0, 59.0, 69.0]",3.0,5890.0,1
id_h4c27lgf6s2u,"[428.0, 79.0, 61.0, 118.0]",2.0,1416.0,15
id_b6ccsq9qd6q9,"[83.0, 285.0, 39.0, 21.0]",2.0,1866.0,8
id_8rw0v8zgyj14,"[358.0, 222.0, 36.0, 30.0]",2.0,1635.0,5
id_5uy3cbm9c57p,"[104.0, 370.0, 20.0, 17.0]",2.0,1372.0,32
id_wn3xtkpps58s,"[615.0, 329.0, 41.0, 57.0]",2.0,6601.0,13
id_k9yacc69gkh4,"[665.0, 304.0, 91.0, 94.0]",3.0,4289.0,17
id_sy7qgz4tkfao,"[921.0, 40.0, 63.0, 33.0]",2.0,5738.0,22
id_2bdzud34o783,"[125.0, 108.0, 65.0, 73.0]",2.0,495.0,14
id_8utbexayv0d3,"[394.0, 388.0, 62.0, 53.0]",2.0,1642.0,7
id_6dqo5hpe12fn,"[105.0, 412.0, 46.0, 35.0]",2.0,1692.0,48
id_5oya6o9a12ix,"[138.0, 191.0, 50.0, 47.0]",1.0,1319.0,18
id_pxqmw93nu80s,"[568.0, 597.0, 53.0, 52.0]",2.0,1843.0,44
id_1pd2cq2pofgr,"[311.0, 4.0, 38.0, 27.0]",2.0,388.0,13
id_vyl0x2q49ujl,"[218.0, 863.0, 44.0, 37.0]",3.0,4687.0,5
id_nz58zpujqfv7,"[283.0, 855.0, 49.0, 48.0]",2.0,2896.0,55
id_y0aenu3jphop,"[206.0, 478.0, 62.0, 49.0]",2.0,4943.0,8
id_psxjpgdg7bib,"[866.0, 638.0, 54.0, 53.0]",2.0,3175.0,11
id_zhmd6rrtop3o,"[464.0, 358.0, 32.0, 28.0]",2.0,7444.0,8
id_ja9ns0obiyko,,,,1
id_xzy1l8mbvfqv,"[39.0, 35.0, 56.0, 52.0]",2.0,6973.0,78
id_arrv98g89a1z,"[96.0, 107.0, 21.0, 41.0]",2.0,2520.0,47
id_pxqmw93nu80s,"[26.0, 64.0, 48.0, 33.0]",2.0,1835.0,44
id_5uy3cbm9c57p,"[275.0, 391.0, 70.0, 96.0]",2.0,1366.0,32
id_5pp0k9pjagnw,"[646.0, 693.0, 48.0, 30.0]",2.0,1144.0,114
id_szg8nq0oo6qt,"[25.0, 960.0, 75.0, 39.0]",2.0,5932.0,39
id_w5o0d95i2h4c,"[58.0, 235.0, 41.0, 40.0]",2.0,6360.0,5
id_px13ilvq9303,"[0.0, 673.0, 61.0, 36.0]",2.0,5625.0,54
id_ykovopha464w,"[0.0, 474.0, 59.0, 46.0]",2.0,2579.0,22
id_n02t0qxjfwkk,"[625.0, 261.0, 57.0, 78.0]",2.0,4547.0,46
id_lhitjxlbj13v,"[417.0, 200.0, 39.0, 21.0]",2.0,4850.0,84
id_xt5pyro3lz5x,"[263.0, 19.0, 24.0, 22.0]",2.0,6931.0,7
id_0v85a76qcx9m,"[409.0, 190.0, 58.0, 50.0]",2.0,169.0,128
id_vbub64qyrrk0,"[290.0, 683.0, 29.0, 34.0]",3.0,6318.0,37
id_6xkt6shbcjko,"[145.0, 324.0, 31.0, 40.0]",2.0,1320.0,3
id_ept7dq68xmki,"[637.0, 514.0, 55.0, 59.0]",2.0,1820.0,38
id_kpq4hnjeno2k,"[133.0, 30.0, 78.0, 87.0]",2.0,4607.0,18
id_mdz5wn6qw8dq,"[149.0, 39.0, 26.0, 26.0]",2.0,2723.0,32
id_xnhayk6pbv1z,"[41.0, 665.0, 78.0, 64.0]",2.0,6640.0,30
id_5pp0k9pjagnw,"[299.0, 161.0, 51.0, 37.0]",2.0,1157.0,114
id_d6nziy7nimi3,"[210.0, 393.0, 58.0, 47.0]",2.0,1026.0,84
id_pxqmw93nu80s,"[0.0, 817.0, 24.0, 59.0]",2.0,1870.0,44
id_p246au66eeam,"[889.0, 850.0, 51.0, 47.0]",2.0,5133.0,57
id_e0xz1ijrwz2g,"[426.0, 144.0, 36.0, 48.0]",2.0,2823.0,4
id_ta91h11jkwwj,"[104.0, 587.0, 51.0, 46.0]",2.0,5927.0,7
id_1kp6tk61zl3s,"[910.0, 786.0, 77.0, 53.0]",2.0,371.0,20
id_g67uczgxnyfc,"[590.0, 684.0, 88.0, 88.0]",2.0,3326.0,21
id_pnltda1i9fba,"[922.0, 215.0, 71.0, 97.0]",2.0,5011.0,20
id_4se08aj44wgw,"[470.0, 499.0, 74.0, 75.0]",2.0,1105.0,31
id_sbcfd91f94ok,"[608.0, 407.0, 114.0, 69.0]",2.0,4174.0,41
id_sb7ppp3sjxhx,,,,1
id_1vbku7lfg66o,"[595.0, 892.0, 40.0, 39.0]",3.0,301.0,4
id_ta3rvavrqi90,"[191.0, 754.0, 49.0, 43.0]",2.0,5889.0,52
id_hg25lrowhymb,"[352.0, 476.0, 35.0, 35.0]",2.0,2700.0,71
id_06a0qx2javut,"[104.0, 436.0, 26.0, 28.0]",2.0,13.0,2
id_4epkd1xd0yly,"[741.0, 778.0, 29.0, 31.0]",3.0,1024.0,5
id_ur3jnfh2h692,"[827.0, 713.0, 67.0, 40.0]",2.0,2184.0,28
id_y2v2r2pr6q2j,"[839.0, 294.0, 17.0, 24.0]",2.0,6754.0,11
id_d9460xme30qe,"[920.0, 328.0, 38.0, 23.0]",2.0,1136.0,53
id_q1qw8c7pzvmy,"[225.0, 11.0, 28.0, 26.0]",3.0,5334.0,2
id_znpunzqku2vo,"[618.0, 419.0, 132.0, 122.0]",3.0,6988.0,8
id_w3mqzarmiyqv,"[687.0, 417.0, 23.0, 22.0]",3.0,6519.0,18
id_zemnbdjc9qlq,"[418.0, 32.0, 59.0, 41.0]",2.0,2616.0,7
id_20qsu5fpb5r9,,,,1
id_y3ti1keqvnhx,"[380.0, 362.0, 44.0, 43.0]",2.0,7116.0,87
id_2vc1e9ijd8y5,"[26.0, 301.0, 31.0, 33.0]",2.0,646.0,71
id_cvbr02titxv4,"[606.0, 599.0, 47.0, 24.0]",2.0,2047.0,41
id_14hlw17xrotu,"[2.0, 356.0, 35.0, 38.0]",2.0,270.0,47
id_acfo72r4h3x1,"[130.0, 3.0, 25.0, 28.0]",2.0,2425.0,46
id_d9iqne96pk5p,"[104.0, 349.0, 27.0, 40.0]",3.0,1151.0,14
id_cynp687ugm1a,"[940.0, 220.0, 25.0, 31.0]",3.0,919.0,14
id_ptkottkbdhid,"[832.0, 933.0, 56.0, 45.0]",2.0,5273.0,23
id_opfpxef8ficu,"[15.0, 465.0, 63.0, 49.0]",2.0,1787.0,34
id_gy0a94niagfu,"[535.0, 605.0, 36.0, 17.0]",2.0,3456.0,7
id_opfpxef8ficu,"[201.0, 207.0, 55.0, 51.0]",2.0,1784.0,34
id_w20a6lf54q2h,"[581.0, 658.0, 52.0, 93.0]",2.0,6407.0,40
id_9a23revha7er,"[84.0, 9.0, 215.0, 207.0]",2.0,2186.0,17
id_88qfud2eh4rg,"[376.0, 536.0, 111.0, 118.0]",2.0,980.0,7
id_0v85a76qcx9m,"[856.0, 78.0, 48.0, 47.0]",2.0,275.0,128
id_tlwrch75bcwy,"[42.0, 466.0, 30.0, 33.0]",2.0,5938.0,5
id_z79o269ow71c,"[774.0, 381.0, 41.0, 30.0]",2.0,6930.0,6
id_g66ovap7im3h,,,,1
id_wjh7ry5irclj,"[703.0, 358.0, 66.0, 80.0]",2.0,6416.0,10
id_ash21x50af00,"[71.0, 703.0, 54.0, 37.0]",2.0,2569.0,24
id_6iiwgcnhboo3,"[526.0, 184.0, 158.0, 214.0]",1.0,1289.0,12
id_923usk9no686,"[692.0, 706.0, 94.0, 54.0]",2.0,2055.0,22
id_dq2ujmq2200r,"[447.0, 271.0, 31.0, 36.0]",2.0,1696.0,25
id_174kg2nrl776,,,,1
id_n02t0qxjfwkk,"[670.0, 29.0, 49.0, 111.0]",2.0,4577.0,46
id_7uc3g08bmgaz,"[107.0, 547.0, 52.0, 49.0]",2.0,1445.0,30
id_mr45nsf23ry5,"[147.0, 497.0, 43.0, 67.0]",2.0,4485.0,5
id_n84e46503djj,"[722.0, 499.0, 29.0, 45.0]",1.0,4598.0,7
id_yx1h92hir01w,"[28.0, 258.0, 40.0, 49.0]",2.0,6824.0,57
id_8w3uurtfe3pe,"[427.0, 51.0, 62.0, 58.0]",2.0,1024.0,16
id_tkqv6eruxof9,"[440.0, 240.0, 25.0, 31.0]",2.0,6074.0,7
id_7bdtvvj230w6,"[281.0, 896.0, 32.0, 31.0]",3.0,1326.0,4
id_lhitjxlbj13v,"[272.0, 68.0, 33.0, 33.0]",2.0,4776.0,84
id_z12km59qwsxo,"[402.0, 374.0, 47.0, 36.0]",2.0,7333.0,49
id_kfftv61h1zuo,"[588.0, 336.0, 158.0, 128.0]",2.0,2569.0,4
id_t6ekf08rs4ot,"[704.0, 655.0, 62.0, 42.0]",2.0,2086.0,14
id_xumvm1sv10rf,"[196.0, 172.0, 30.0, 33.0]",2.0,6720.0,17
id_rqoijashx83b,"[71.0, 238.0, 102.0, 90.0]",2.0,5533.0,28
id_629qqoar89nk,"[967.0, 372.0, 32.0, 44.0]",2.0,1463.0,22
id_jkr7295oiey1,"[174.0, 630.0, 72.0, 73.0]",2.0,4174.0,21
id_63x69nbb8p97,"[374.0, 482.0, 45.0, 17.0]",2.0,1545.0,63
id_vqna9prwjm8d,"[407.0, 99.0, 82.0, 96.0]",2.0,6259.0,38
id_w8m7gz01opq5,"[318.0, 475.0, 27.0, 22.0]",2.0,6467.0,35
id_hg25lrowhymb,"[277.0, 887.0, 75.0, 67.0]",2.0,2723.0,71
id_acfo72r4h3x1,"[149.0, 138.0, 52.0, 59.0]",2.0,2437.0,46
id_juane73w5678,"[387.0, 224.0, 49.0, 37.0]",2.0,3040.0,7
id_lhitjxlbj13v,"[270.0, 187.0, 29.0, 23.0]",2.0,4791.0,84
id_ax2xf9o5yfvt,"[615.0, 219.0, 58.0, 43.0]",2.0,2497.0,9
id_jaz76ojoh6c4,"[266.0, 12.0, 19.0, 20.0]",3.0,4123.0,4
id_l3heac2bc30y,"[120.0, 372.0, 27.0, 32.0]",2.0,4728.0,34
id_4dv1kfp6io81,"[231.0, 453.0, 80.0, 57.0]",2.0,977.0,68
id_n12py0jbm1u3,"[514.0, 278.0, 48.0, 39.0]",2.0,1626.0,46
id_dhn816gg3sd5,"[300.0, 132.0, 32.0, 23.0]",2.0,3128.0,38
id_vtd1whwi8swv,"[236.0, 712.0, 79.0, 97.0]",3.0,6363.0,3
id_aq3m86zyzoeh,"[157.0, 203.0, 45.0, 41.0]",2.0,2439.0,34
id_ebbpu3i55iwq,"[98.0, 594.0, 65.0, 61.0]",2.0,1749.0,12
id_ls8cvqydjfkj,"[220.0, 167.0, 22.0, 19.0]",2.0,4372.0,50
id_k1v8faj49b73,"[27.0, 363.0, 20.0, 20.0]",2.0,3076.0,1
id_ein0kw9p46c7,,,,1
id_f4kevqmiorgl,"[189.0, 415.0, 23.0, 24.0]",2.0,3007.0,12
id_9sk0n26pw752,"[369.0, 321.0, 35.0, 29.0]",2.0,655.0,37
id_cjbzrebyzy8p,"[401.0, 0.0, 20.0, 30.0]",2.0,2334.0,6
id_pbn1m1sod9w2,"[738.0, 898.0, 63.0, 47.0]",2.0,5173.0,54
id_mixjya2yfrhl,"[454.0, 155.0, 54.0, 51.0]",2.0,3376.0,12
id_ayc42z2jxuw5,,,,1
id_njru6oegqecc,"[377.0, 508.0, 71.0, 64.0]",2.0,3526.0,29
id_fd1432h4nhpi,"[703.0, 0.0, 73.0, 32.0]",2.0,3078.0,47
id_5jsz976d3yif,"[35.0, 348.0, 54.0, 37.0]",2.0,1032.0,4
id_4pqb10a0zphe,"[228.0, 851.0, 72.0, 69.0]",2.0,780.0,12
id_lvpf1lfbnilv,"[487.0, 829.0, 79.0, 82.0]",2.0,2707.0,2
id_4f1oyazpsicc,"[647.0, 193.0, 50.0, 46.0]",2.0,637.0,28
id_p25whdapnzvg,"[737.0, 853.0, 36.0, 31.0]",2.0,3116.0,78
id_097sih0uafi1,,,,1
id_j5w1on3bu3rs,"[63.0, 872.0, 59.0, 61.0]",2.0,2978.0,2
id_do207o5o5k3r,"[296.0, 666.0, 57.0, 50.0]",2.0,2915.0,8
id_sbcfd91f94ok,"[861.0, 160.0, 66.0, 56.0]",2.0,4185.0,41
id_6urdvk7rl21c,,,,1
id_fsu1gk0m77k1,"[775.0, 101.0, 48.0, 29.0]",2.0,3208.0,7
id_nmn1hntkkt3g,,,,1
id_05os5t5pink4,"[408.0, 930.0, 34.0, 35.0]",2.0,9.0,8
id_27becrfi5b01,"[385.0, 462.0, 31.0, 23.0]",2.0,593.0,61
id_t6pcmzsdo2i7,"[363.0, 223.0, 34.0, 24.0]",3.0,6014.0,32
id_1ow6ctv4gow6,"[589.0, 789.0, 43.0, 55.0]",2.0,497.0,109
id_ta3rvavrqi90,"[192.0, 852.0, 52.0, 51.0]",2.0,5888.0,52
id_roixsmrcgnr4,"[218.0, 405.0, 43.0, 43.0]",2.0,5421.0,14
id_tit2q67k6v8m,"[201.0, 700.0, 63.0, 63.0]",2.0,4366.0,23
id_fd1432h4nhpi,"[712.0, 449.0, 52.0, 41.0]",2.0,3043.0,47
id_yshtct20tfex,"[710.0, 458.0, 76.0, 49.0]",2.0,7260.0,9
id_4k8qbsiyukh8,"[332.0, 10.0, 54.0, 34.0]",2.0,915.0,8
id_t3ll0ujvhf1c,"[203.0, 751.0, 93.0, 68.0]",2.0,3593.0,28
id_rqoijashx83b,"[284.0, 172.0, 44.0, 48.0]",2.0,5543.0,28
id_lbmk9ymabbg2,,,,1
id_6u3vsllzpxq8,"[114.0, 810.0, 52.0, 44.0]",2.0,327.0,11
id_f0ch0jtrm1z9,,,,1
id_t9hykfqkm4a2,"[349.0, 0.0, 219.0, 121.0]",2.0,6025.0,2
id_ysul78r2z242,,,,1
id_c737954ujd7q,"[301.0, 349.0, 20.0, 19.0]",3.0,1935.0,9
id_k4l07jfvbw9a,"[336.0, 427.0, 31.0, 16.0]",2.0,4567.0,1
id_gk9cyikcunil,"[702.0, 108.0, 57.0, 54.0]",2.0,3432.0,55
id_cra5r9imdz10,"[157.0, 412.0, 93.0, 57.0]",2.0,2449.0,14
id_h5ytgiodszpo,"[278.0, 241.0, 29.0, 40.0]",2.0,2613.0,27
id_2xcekbqg8arc,"[616.0, 459.0, 79.0, 43.0]",2.0,667.0,17
id_a794zhde6hpr,"[188.0, 357.0, 25.0, 19.0]",2.0,2344.0,2
id_8dy4yznntl7a,"[456.0, 248.0, 29.0, 26.0]",2.0,2110.0,17
id_mks447ydajdt,"[712.0, 673.0, 64.0, 54.0]",2.0,5115.0,9
id_fv210cuqwaab,"[196.0, 0.0, 35.0, 33.0]",2.0,3634.0,3
id_tpmzn3sno9nk,"[431.0, 632.0, 134.0, 134.0]",3.0,5968.0,13
id_t3ll0ujvhf1c,"[919.0, 107.0, 76.0, 71.0]",2.0,3578.0,28
id_2xcekbqg8arc,"[927.0, 362.0, 68.0, 68.0]",2.0,672.0,17
id_9wvu4wlqh8gh,,,,1
id_u157q9u4uiug,"[135.0, 345.0, 44.0, 42.0]",2.0,6036.0,21
id_j9i1qcldmbcv,"[319.0, 40.0, 55.0, 68.0]",2.0,4111.0,13
id_14hlw17xrotu,"[86.0, 373.0, 35.0, 48.0]",2.0,271.0,47
id_0jotathc65xv,"[301.0, 41.0, 50.0, 44.0]",2.0,117.0,4
id_731kxuum7qif,"[332.0, 87.0, 66.0, 37.0]",2.0,1550.0,12
id_zbu60gw6gymv,"[166.0, 402.0, 42.0, 60.0]",2.0,5186.0,58
id_n12py0jbm1u3,"[769.0, 346.0, 50.0, 35.0]",3.0,1653.0,46
id_pvu8mxy4l8ma,"[197.0, 617.0, 40.0, 43.0]",2.0,5579.0,16
id_d46is749oie3,"[72.0, 302.0, 55.0, 67.0]",2.0,2882.0,1
id_2nyysv0xay6j,"[391.0, 143.0, 23.0, 25.0]",2.0,325.0,14
id_se5qth5y75sm,"[859.0, 785.0, 46.0, 77.0]",2.0,3496.0,34
id_pdnvmhs8uwgg,"[753.0, 115.0, 99.0, 64.0]",2.0,4924.0,22
id_v2v41k4rnr9k,"[443.0, 828.0, 62.0, 54.0]",2.0,4552.0,38
id_yhkza7skhsm9,"[374.0, 47.0, 133.0, 110.0]",3.0,4088.0,17
id_7zl0hxo0h5ta,"[264.0, 868.0, 52.0, 57.0]",2.0,420.0,19
id_ov77elqyxskt,,,,1
id_y173vm9bbrez,"[569.0, 355.0, 72.0, 56.0]",2.0,4073.0,7
id_vouiomwsqy2h,"[853.0, 168.0, 50.0, 41.0]",2.0,6355.0,10
id_medipu0jxsrv,"[7.0, 82.0, 78.0, 78.0]",2.0,3329.0,26
id_fd1432h4nhpi,"[297.0, 24.0, 63.0, 93.0]",2.0,3071.0,47
id_xnhayk6pbv1z,"[690.0, 587.0, 40.0, 39.0]",2.0,6642.0,30
id_8h8223l59ozc,"[228.0, 226.0, 53.0, 48.0]",2.0,995.0,20
id_7tnds8hdvbtf,"[426.0, 534.0, 44.0, 27.0]",2.0,1932.0,36
id_nilfg0yolc6n,"[548.0, 374.0, 91.0, 72.0]",2.0,3477.0,61
id_76v8rf4704y3,"[463.0, 263.0, 45.0, 45.0]",2.0,1226.0,49
id_7jlv2udbir5r,"[777.0, 135.0, 59.0, 52.0]",2.0,1905.0,13
id_63x69nbb8p97,"[318.0, 426.0, 35.0, 35.0]",2.0,1540.0,63
id_4jpteol4avp1,"[161.0, 416.0, 27.0, 22.0]",3.0,711.0,10
id_ayuvduw1kbdq,"[16.0, 811.0, 57.0, 55.0]",2.0,1325.0,67
id_5u24ogppojxv,"[678.0, 115.0, 64.0, 40.0]",2.0,670.0,36
id_st0itazlu316,"[138.0, 365.0, 59.0, 52.0]",2.0,4302.0,14
id_7zl0hxo0h5ta,"[49.0, 548.0, 50.0, 47.0]",2.0,414.0,19
id_yzm5465670zn,"[694.0, 711.0, 61.0, 54.0]",2.0,7297.0,9
id_x1zpy3fy8hxr,"[22.0, 101.0, 51.0, 53.0]",2.0,6501.0,15
id_2q3toeeg590y,"[567.0, 900.0, 56.0, 64.0]",2.0,581.0,33
id_ax2xf9o5yfvt,"[441.0, 265.0, 73.0, 63.0]",2.0,2500.0,9
id_rh5gxjxi3lxa,"[773.0, 564.0, 44.0, 53.0]",3.0,3413.0,9
id_av6yj84fae4p,"[20.0, 342.0, 87.0, 33.0]",2.0,2487.0,20
id_6dqo5hpe12fn,"[143.0, 278.0, 35.0, 27.0]",2.0,1681.0,48
id_z12km59qwsxo,"[232.0, 334.0, 29.0, 21.0]",2.0,7328.0,49
id_63x69nbb8p97,"[43.0, 159.0, 32.0, 33.0]",2.0,1503.0,63
id_w7uffoctcbi9,"[385.0, 16.0, 27.0, 20.0]",3.0,6572.0,8
id_e5b2o3pz527j,"[682.0, 597.0, 100.0, 57.0]",2.0,3280.0,10
id_4orng9wsgih0,"[237.0, 327.0, 25.0, 35.0]",2.0,1086.0,18
id_nilfg0yolc6n,"[398.0, 141.0, 62.0, 59.0]",2.0,3471.0,61
id_lhitjxlbj13v,"[311.0, 290.0, 24.0, 19.0]",2.0,4845.0,84
id_fcqzm65fqa84,"[308.0, 878.0, 42.0, 57.0]",2.0,3120.0,57
id_31cxkkyodb3a,"[907.0, 442.0, 55.0, 47.0]",3.0,758.0,88
id_7nv2iaq3l3kr,"[5.0, 644.0, 54.0, 60.0]",2.0,845.0,10
id_ow3m404zvzpl,"[153.0, 204.0, 44.0, 34.0]",2.0,5046.0,45
id_ep0t9gvawjyi,,,,1
id_b2q5yy2oie77,"[552.0, 10.0, 65.0, 51.0]",2.0,1411.0,6
id_xv9byhy8qzdq,,,,1
id_0qg9hyp8m8jj,"[383.0, 42.0, 86.0, 64.0]",2.0,167.0,15
id_9sk0n26pw752,"[210.0, 131.0, 26.0, 20.0]",2.0,634.0,37
id_x73gv3g9frn1,"[525.0, 464.0, 78.0, 76.0]",2.0,3971.0,50
id_dvl1kfyx5yxc,"[851.0, 435.0, 60.0, 61.0]",2.0,1176.0,11
id_br5o3p41cfie,"[103.0, 342.0, 25.0, 33.0]",3.0,2846.0,5
id_wt3l0fo18c5i,"[111.0, 698.0, 44.0, 49.0]",2.0,6538.0,5
id_eu2ckrfzttld,"[235.0, 291.0, 53.0, 45.0]",3.0,3423.0,3
id_vhgpu3d40la0,"[180.0, 1.0, 47.0, 47.0]",2.0,6377.0,22
id_8iq3kjs1whf2,"[959.0, 901.0, 40.0, 60.0]",2.0,1428.0,2
id_f4macutluruh,"[791.0, 191.0, 36.0, 49.0]",2.0,1917.0,64
id_ut6065abk5dd,,,,1
id_vlsy9m9k9n4u,"[361.0, 244.0, 39.0, 38.0]",2.0,6218.0,6
id_76v8rf4704y3,"[281.0, 696.0, 41.0, 27.0]",2.0,1217.0,49
id_fcqzm65fqa84,"[662.0, 150.0, 54.0, 55.0]",2.0,3103.0,57
id_xgv4ev485hwk,"[441.0, 300.0, 27.0, 28.0]",2.0,4869.0,55
id_3ia4q0lr5opm,"[772.0, 632.0, 65.0, 57.0]",3.0,829.0,6
id_sduiak31wmf1,"[106.0, 846.0, 64.0, 52.0]",2.0,2008.0,5
id_28132igi0chd,"[850.0, 890.0, 78.0, 65.0]",2.0,221.0,37
id_voqzf2uc68id,"[217.0, 387.0, 63.0, 49.0]",2.0,2285.0,33
id_p8wkyu0j77fx,"[71.0, 819.0, 54.0, 54.0]",2.0,3761.0,55
id_8od3b6ak5m4w,"[111.0, 294.0, 29.0, 38.0]",2.0,1449.0,4
id_84sahxl6r8p2,"[194.0, 32.0, 33.0, 36.0]",2.0,966.0,21
id_9ofoz0hx7dx3,"[466.0, 919.0, 72.0, 65.0]",2.0,1111.0,21
id_1ow6ctv4gow6,"[386.0, 854.0, 36.0, 57.0]",2.0,452.0,109
id_4f1oyazpsicc,"[14.0, 667.0, 51.0, 43.0]",2.0,647.0,28
id_8efp3am6xmf8,,,,1
id_ib73azmimqvm,"[119.0, 372.0, 34.0, 38.0]",3.0,3914.0,9
id_psxjpgdg7bib,"[273.0, 180.0, 49.0, 39.0]",2.0,3178.0,11
id_cvbr02titxv4,"[559.0, 168.0, 50.0, 40.0]",2.0,2029.0,41
id_7dsh9fhz2axs,"[221.0, 44.0, 47.0, 46.0]",2.0,367.0,7
id_w20a6lf54q2h,"[453.0, 419.0, 49.0, 53.0]",2.0,6399.0,40
id_n917saq5r5fb,"[188.0, 407.0, 50.0, 37.0]",2.0,4656.0,35
id_boatjahoxldl,"[508.0, 872.0, 48.0, 53.0]",2.0,2832.0,76
id_esjjr97qugnh,"[757.0, 886.0, 22.0, 36.0]",2.0,2907.0,18
id_b8tdae8rhqki,"[96.0, 971.0, 41.0, 28.0]",2.0,2116.0,11
id_wwu2mpdosgx8,,,,1
id_vhgpu3d40la0,"[402.0, 237.0, 33.0, 22.0]",3.0,6378.0,22
id_iz2iquwiahxn,"[654.0, 216.0, 67.0, 52.0]",2.0,2397.0,15
id_meg7iosb510s,"[170.0, 729.0, 60.0, 57.0]",2.0,2760.0,8
id_g4gtx0l0sptm,"[343.0, 126.0, 34.0, 37.0]",2.0,3355.0,85
id_4orng9wsgih0,"[1.0, 188.0, 28.0, 39.0]",3.0,1094.0,18
id_gk9cyikcunil,"[906.0, 927.0, 51.0, 60.0]",2.0,3475.0,55
id_wp9xalq1xxv8,"[9.0, 310.0, 84.0, 113.0]",2.0,2418.0,19
id_bc7ssii8hukn,"[357.0, 191.0, 16.0, 19.0]",3.0,2579.0,38
id_91czcj5kzpbx,"[223.0, 420.0, 35.0, 48.0]",2.0,1511.0,9
id_psjjo8j688ut,,,,1
id_34budl14a8fw,"[158.0, 652.0, 33.0, 21.0]",2.0,876.0,27
id_p0uahbb2ri1a,"[214.0, 237.0, 38.0, 46.0]",3.0,3729.0,4
id_jx23zmdakb4n,"[807.0, 309.0, 37.0, 44.0]",3.0,3906.0,9
id_sic5qvl6ymth,"[400.0, 36.0, 56.0, 39.0]",3.0,5609.0,10
id_aq3m86zyzoeh,"[73.0, 98.0, 36.0, 23.0]",2.0,2435.0,34
id_c5ocmr2fjjtk,"[26.0, 151.0, 44.0, 50.0]",3.0,2249.0,2
id_hyq4b8iu4145,"[626.0, 719.0, 52.0, 59.0]",2.0,2818.0,14
id_64ve5672u9hm,"[158.0, 245.0, 78.0, 58.0]",2.0,1561.0,26
id_ls8cvqydjfkj,"[96.0, 393.0, 32.0, 23.0]",2.0,4348.0,50
id_d9460xme30qe,"[195.0, 496.0, 23.0, 35.0]",3.0,1145.0,53
id_pb5o508whp98,"[0.0, 152.0, 52.0, 49.0]",2.0,5468.0,7
id_mq116211n4qz,"[192.0, 52.0, 41.0, 36.0]",3.0,4579.0,14
id_26ruzq2jco39,"[164.0, 166.0, 42.0, 36.0]",2.0,326.0,29
id_7ll4fl9irwwm,"[320.0, 345.0, 49.0, 49.0]",2.0,1296.0,5
id_b0admfzrzr7v,"[853.0, 443.0, 85.0, 128.0]",2.0,2624.0,20
id_1u39eto18l5i,"[330.0, 68.0, 33.0, 33.0]",3.0,418.0,3
id_wx0whc56fk1m,"[111.0, 250.0, 36.0, 66.0]",2.0,6484.0,5
id_0v85a76qcx9m,"[912.0, 845.0, 50.0, 42.0]",2.0,233.0,128
id_l3heac2bc30y,"[414.0, 379.0, 32.0, 50.0]",2.0,4721.0,34
id_kpq4hnjeno2k,"[383.0, 349.0, 46.0, 39.0]",2.0,4612.0,18
id_46u5t0rej8pv,"[288.0, 49.0, 44.0, 66.0]",2.0,583.0,74
id_yxoxzbs1brs1,"[952.0, 328.0, 47.0, 43.0]",2.0,6895.0,32
id_stejxi10i6dm,"[368.0, 452.0, 45.0, 36.0]",2.0,5668.0,52
id_rtmla84osp82,"[573.0, 267.0, 48.0, 24.0]",2.0,5441.0,13
id_xq8b3i3a40qp,"[5.0, 216.0, 54.0, 54.0]",2.0,2524.0,9
id_y3vwoozqrzlu,"[158.0, 329.0, 42.0, 43.0]",2.0,6779.0,3
id_dit3atlr3m2d,"[125.0, 93.0, 37.0, 51.0]",2.0,2900.0,10
id_p0qukioqzxzg,"[154.0, 142.0, 24.0, 25.0]",3.0,5450.0,8
id_ibvrwt73m9ue,"[182.0, 384.0, 21.0, 20.0]",2.0,4129.0,6
id_20i9t6ale8sd,"[168.0, 128.0, 36.0, 41.0]",2.0,554.0,16
id_aq3m86zyzoeh,"[46.0, 386.0, 44.0, 35.0]",2.0,2446.0,34
id_rvnaig1n1w6f,"[221.0, 326.0, 19.0, 21.0]",2.0,5568.0,4
id_a54mdwxamcyr,"[267.0, 731.0, 93.0, 74.0]",2.0,1773.0,3
id_xox6md4g7qie,"[841.0, 304.0, 68.0, 134.0]",2.0,6654.0,20
id_zbu60gw6gymv,"[876.0, 951.0, 48.0, 48.0]",2.0,5213.0,58
